Price,Location,Size,Bedrooms,Bathrooms,Tenure,Property_Type,Barbeque area,Club house,Gymnasium,Jogging Track,Lift,Minimart,Multipurpose hall,Parking,Playground,Sauna,Security,Squash Court,Swimming Pool,Tennis Court
200000,Semenyih,860,3,2,Freehold,Service Residence,1,0,1,1,1,0,1,1,1,0,1,0,1,0
320000,Shah Alam,950,2,2,Leasehold,Condominium,0,0,0,0,1,0,0,1,1,0,1,0,1,0
310000,Kajang,1082,3,2,Freehold,Condominium,1,1,1,1,1,1,1,1,1,1,1,1,1,0
300000,Semenyih,850,3,2,Freehold,Condominium,0,0,1,1,1,0,1,1,1,0,1,0,1,0
340000,Damansara Damai,1024,3,2,Leasehold,Condominium,1,1,1,0,1,1,1,1,1,1,1,1,1,0
210000,Seri Kembangan,753,3,2,Leasehold,Apartment,0,0,0,1,0,0,0,1,1,0,0,0,0,0
165000,Klang,650,3,2,Freehold,Apartment,0,0,0,0,0,0,0,1,1,0,0,0,0,0
220000,Selayang,926,3,2,Leasehold,Condominium,0,0,1,1,1,0,0,1,1,1,1,0,1,0
270000,Shah Alam,813,3,2,Freehold,Apartment,0,0,0,1,1,0,0,1,1,0,1,0,1,0
500000,Petaling Jaya,1645,5,3,Leasehold,Condominium,1,0,1,1,1,1,1,1,1,1,1,1,1,1
218000,Cheras,974,3,2,Freehold,Apartment,0,0,0,0,1,0,0,1,1,0,1,0,0,0
190000,Semenyih,810,3,2,Freehold,Apartment,0,0,0,0,1,0,0,1,1,0,1,0,0,0
170000,Petaling Jaya,852,3,2,Leasehold,Apartment,0,0,1,0,1,0,1,1,1,0,1,0,1,0
155000,Puchong,780,3,2,Leasehold,Condominium,1,0,0,1,1,1,0,1,1,0,1,0,1,0
220000,Shah Alam,750,3,2,Freehold,Apartment,0,0,0,0,1,0,0,1,1,0,1,0,0,0
230000,Shah Alam,700,3,2,Freehold,Apartment,1,1,1,1,1,1,1,1,1,1,1,1,1,1
90000,Rawang,725,3,2,Leasehold,Apartment,0,0,0,0,0,1,0,1,0,0,0,0,0,0
235000,Rawang,850,3,2,Leasehold,Apartment,0,0,0,0,1,0,0,1,1,0,1,0,0,0
170000,Kundang,850,3,2,Leasehold,Apartment,0,0,0,0,1,0,1,1,1,0,1,0,0,0
190000,Rawang,800,3,2,Leasehold,Apartment,0,0,0,1,0,0,0,1,0,0,1,0,1,0
120000,Rawang,797,3,2,Leasehold,Apartment,0,0,0,0,0,0,0,1,1,0,1,0,0,0
320000,Kajang,1011,3,2,Freehold,Apartment,0,0,0,0,1,0,0,1,1,0,1,0,1,0
210000,Puchong,795,3,2,Leasehold,Apartment,1,0,0,0,0,0,0,1,1,0,1,0,0,0
199000,Cyberjaya,450,1,1,Freehold,Service Residence,1,0,1,0,1,0,0,1,0,1,1,0,1,0
260000,Petaling Jaya,820,3,2,Leasehold,Apartment,0,0,0,0,1,0,1,1,1,0,1,0,0,0
275000,Bangi,850,3,2,Leasehold,Apartment,0,0,0,0,0,0,1,1,1,0,1,0,1,0
380000,Batu Caves,1053,3,2,Freehold,Service Residence,1,0,1,0,1,1,0,1,0,1,1,0,1,0
300000,Kajang,1001,3,2,Freehold,Apartment,0,0,0,0,0,0,0,1,0,0,1,0,0,0
215000,Semenyih,810,3,2,Freehold,Apartment,0,0,0,0,0,0,0,1,0,0,1,0,0,0
53144,Beranang,760,3,2,Freehold,Apartment,0,0,0,0,0,0,0,1,1,0,0,0,0,0
170000,Petaling Jaya,650,3,2,Leasehold,Flat,0,0,0,0,1,1,0,0,0,0,0,0,0,0
240000,Shah Alam,743,3,2,Freehold,Apartment,0,0,0,0,1,0,0,1,1,0,1,0,0,0
333000,Cyberjaya,1658,4,3,Freehold,Condominium,1,1,1,1,0,1,0,1,1,0,1,0,1,1
289000,Setia Alam,900,3,2,Freehold,Apartment,0,1,1,1,1,1,1,1,1,0,1,0,1,0
295000,Puncak Alam,901,3,2,Leasehold,Condominium,1,1,1,1,1,0,0,1,1,0,1,0,1,0
230000,Puncak Alam,850,3,2,Leasehold,Service Residence,0,0,1,0,1,1,1,1,1,0,1,0,1,0
370000,Rawang,900,3,2,Leasehold,Service Residence,0,0,1,0,0,0,0,0,1,0,0,0,1,0
199000,Cyberjaya,500,1,1,Freehold,Studio,0,0,0,0,1,1,0,1,0,0,1,0,1,0
280000,Cheras,807,3,2,Freehold,Apartment,0,0,0,0,1,0,0,1,1,0,1,0,0,0
320000,Ampang,1013,3,2,Leasehold,Apartment,0,0,1,1,1,1,1,1,1,0,1,0,1,0
127546,Seri Kembangan,818,3,2,Leasehold,Apartment,1,0,1,0,0,1,0,1,1,1,1,0,1,1
260000,Kajang,709,2,2,Freehold,Service Residence,0,0,1,0,1,1,1,1,1,0,1,0,1,0
280000,Kajang,1020,3,3,Freehold,Condominium,0,1,1,1,1,1,1,1,1,0,1,0,1,0
300000,Kajang,1127,3,2,Freehold,Apartment,0,0,1,0,1,0,1,1,1,0,1,0,1,0
265000,Setia Alam,818,3,2,Freehold,Apartment,0,0,0,1,1,1,1,1,1,0,1,0,0,0
830000,Shah Alam,1969,3,3,Leasehold,Service Residence,0,0,0,0,0,0,1,0,0,0,1,0,1,0
320000,Ampang,1013,3,2,Leasehold,Apartment,0,0,1,0,1,1,0,1,1,0,1,0,1,0
240000,Shah Alam,743,3,2,Freehold,Apartment,0,0,0,0,1,1,0,1,0,0,1,0,0,0
279000,Shah Alam,817,3,2,Leasehold,Apartment,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535000,Puchong,1890,4,3,Freehold,Duplex,1,0,1,0,0,1,0,1,1,0,1,0,1,0
270000,Bangi,1011,4,3,Freehold,Condominium,1,1,1,1,1,1,1,1,1,0,1,0,1,0
153000,Kajang,659,3,2,Freehold,Apartment,0,1,0,1,0,1,1,1,1,0,1,1,0,1
268000,Shah Alam,1008,3,2,Freehold,Apartment,0,0,1,1,0,1,0,1,1,0,1,0,1,0
240000,Batu Caves,816,3,2,Leasehold,Apartment,0,0,0,0,1,1,0,1,1,0,1,0,1,0
219000,Kajang,950,3,2,Freehold,Apartment,0,0,0,0,1,1,0,0,0,0,1,0,0,0
220000,Seri Kembangan,830,3,2,Leasehold,Apartment,1,0,1,0,0,1,0,1,1,1,1,0,1,1
320000,Kajang,1288,3,2,Freehold,Condominium,1,0,1,1,1,0,1,1,1,0,1,0,1,0
200000,Bangi,854,3,2,Freehold,Apartment,0,0,1,0,0,0,0,1,1,0,1,0,1,0
320000,Cyberjaya,1000,3,2,Leasehold,Condominium,0,0,1,1,0,1,0,1,1,0,1,0,1,0
85030,Puncak Alam,721,3,2,Leasehold,Apartment,0,0,0,0,0,0,0,1,0,0,1,0,0,0
265000,Shah Alam,971,3,2,Leasehold,Apartment,0,0,1,0,1,1,0,1,1,0,1,0,0,0
280000,Semenyih,1050,3,2,Leasehold,Condominium,1,0,1,0,1,1,0,1,1,1,1,1,1,1
220000,Seri Kembangan,815,3,2,Leasehold,Apartment,1,0,1,0,1,1,0,1,1,0,1,0,1,0
155000,Seri Kembangan,930,3,2,Leasehold,Service Residence,0,0,1,0,1,0,0,1,1,0,1,0,1,0
220000,Shah Alam,750,3,2,Freehold,Apartment,0,0,1,1,1,1,1,1,0,1,1,1,1,0
170000,Rawang,850,3,2,Leasehold,Apartment,0,0,0,0,1,0,0,1,1,0,1,0,0,0
230000,Rawang,850,3,2,Leasehold,Apartment,0,0,0,1,1,0,1,1,1,0,1,0,0,0
170000,Rawang,850,3,2,Leasehold,Apartment,0,0,0,0,1,0,1,1,1,0,1,0,0,0
190000,Rawang,800,3,2,Leasehold,Apartment,0,0,0,1,0,0,0,1,0,0,1,0,1,0
240000,Kajang,980,3,2,Freehold,Apartment,0,0,0,0,1,1,1,1,1,0,1,0,0,0
118098,Klang,850,3,2,Freehold,Apartment,0,0,0,0,1,1,0,1,1,0,0,0,0,0
265000,Shah Alam,736,3,2,Freehold,Apartment,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105000,Kajang,600,2,1,Freehold,Flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350000,Batu Caves,1780,3,2,Leasehold,Apartment,0,1,1,0,0,0,0,1,1,0,1,0,1,0
160000,Batu Caves,590,3,1,Leasehold,Flat,0,0,0,0,0,0,0,1,1,0,0,0,0,0
265000,Puchong,800,3,2,Freehold,Apartment,0,0,0,0,1,0,0,1,1,0,1,0,0,0
160000,Petaling Jaya,650,3,1,Leasehold,Flat,0,0,0,0,0,0,0,1,0,0,1,0,0,0
120000,Damansara Damai,650,3,2,Leasehold,Apartment,0,0,0,0,0,0,0,1,0,0,0,0,0,0
205000,Batu Caves,830,3,2,Leasehold,Apartment,0,0,1,0,1,1,0,1,1,0,1,0,1,0
270000,Seri Kembangan,884,3,2,Leasehold,Apartment,1,0,1,1,1,1,0,1,1,0,1,0,1,0
310000,Shah Alam,800,3,2,Leasehold,Apartment,0,0,0,0,0,0,0,1,1,0,1,0,0,0
245000,Shah Alam,811,3,2,Freehold,Apartment,0,0,0,0,0,0,0,1,0,0,1,0,0,0
150000,Kapar,650,3,2,Leasehold,Apartment,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255000,Petaling Jaya,772,3,2,Freehold,Apartment,0,0,0,1,0,1,0,0,0,0,0,0,0,0
415000,Bandar Saujana Putra,1004,3,2,Freehold,Service Residence,1,0,0,1,1,0,1,1,1,0,1,1,1,0
325000,Kajang,1082,3,3,Freehold,Condominium,1,1,1,0,1,1,0,1,1,1,1,1,1,0
390000,Kota Damansara,1023,3,2,Leasehold,Condominium,1,1,1,0,0,1,1,1,1,1,1,0,1,1
229000,Semenyih,850,3,2,Freehold,Apartment,0,0,1,1,1,1,0,1,1,1,1,0,1,0
220000,Rawang,850,3,2,Leasehold,Apartment,0,0,0,0,1,0,0,1,1,0,1,0,0,0
280000,Kajang,1069,3,2,Freehold,Apartment,0,0,0,1,1,0,0,1,1,0,1,0,0,0
285000,Kajang,1055,3,2,Freehold,Apartment,0,0,0,1,1,0,0,1,1,0,1,0,0,0
285000,Kajang,1055,3,2,Freehold,Apartment,0,0,0,1,1,0,0,1,1,0,1,0,0,0
355000,Kajang,1300,4,3,Freehold,Condominium,1,0,1,0,1,1,1,1,1,0,1,0,1,0
399000,Bangi,1037,3,2,Freehold,Apartment,1,0,1,1,1,0,1,1,1,1,1,0,1,0
430000,Cyberjaya,1700,3,2,Freehold,Condominium,1,1,1,1,1,1,1,1,1,1,1,1,1,1
175000,Damansara Damai,650,3,2,Leasehold,Apartment,0,0,0,0,0,1,0,1,1,0,0,0,0,0
255000,Cyberjaya,450,1,1,Freehold,Service Residence,1,0,1,0,1,1,1,1,1,0,1,1,1,0
199000,Cyberjaya,450,1,1,Freehold,Service Residence,1,0,1,0,0,0,1,1,1,1,1,0,1,0
280000,Kajang,1054,3,2,Freehold,Condominium,0,0,1,0,1,0,0,1,0,0,1,0,1,0
340000,Ampang,932,4,2,Leasehold,Condominium,1,0,1,1,1,1,1,1,1,0,1,0,1,0
425000,Cyberjaya,915,3,2,Freehold,Apartment,0,0,1,1,1,1,1,1,1,0,1,1,1,1
140000,Subang Jaya,657,3,2,Leasehold,Apartment,0,0,0,0,1,1,0,1,1,0,1,0,0,0
420000,Shah Alam,1003,3,2,Leasehold,Condominium,0,0,0,0,0,0,0,1,0,0,1,0,1,0
275000,Cheras,936,3,2,Freehold,Condominium,1,0,0,0,1,1,0,1,1,0,1,0,1,1
220000,Cheras,850,3,2,Freehold,Apartment,0,0,0,0,0,1,0,1,1,0,1,0,0,0
290000,Bandar Saujana Putra,1004,3,2,Freehold,Service Residence,1,0,0,1,1,0,1,1,1,0,1,1,1,0
290000,Semenyih,904,4,2,Freehold,Apartment,0,0,1,0,1,1,1,1,1,0,1,0,1,1
280000,Kajang,1054,3,2,Freehold,Condominium,0,0,1,0,1,0,0,1,1,0,1,0,1,0
300000,Bandar Bukit Raja,1000,3,2,Freehold,Apartment,0,0,0,0,1,1,1,1,1,0,1,0,0,0
190000,Rawang,953,3,2,Leasehold,Apartment,0,1,1,1,1,0,1,1,1,0,1,0,1,0
190000,Semenyih,800,3,2,Freehold,Apartment,0,0,1,0,1,1,0,1,1,1,1,0,1,0
80000,Bukit Beruntung,700,3,2,Freehold,Apartment,0,0,0,0,0,1,0,1,1,0,0,0,0,0
70000,Bukit Beruntung,724,3,2,Leasehold,Apartment,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250000,Bandar Kinrara,713,3,2,Leasehold,Service Residence,0,0,0,0,1,1,1,1,1,0,1,0,1,0
280000,Kajang,1147,3,2,Freehold,Apartment,0,0,1,0,1,0,1,1,1,0,1,0,1,0
220000,Shah Alam,762,3,1,Leasehold,Apartment,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450000,Shah Alam,1050,3,2,Leasehold,Service Residence,0,0,1,0,0,1,1,0,1,0,1,0,1,0
340000,Ampang,932,4,2,Leasehold,Condominium,1,0,0,1,1,1,0,1,1,0,1,0,1,0
295000,Puchong,852,3,2,Leasehold,Apartment,1,0,0,1,1,0,1,1,1,0,1,0,0,0
455000,Seri Kembangan,1660,4,3,Leasehold,Condominium,1,0,1,0,0,1,0,1,1,0,1,0,1,1
265000,Setia Alam,820,3,2,Freehold,Apartment,0,0,0,0,1,0,0,1,1,0,1,0,0,0
220000,Shah Alam,786,3,2,Leasehold,Apartment,0,0,0,0,0,0,1,1,1,1,1,0,0,0
440000,Cheras,973,4,2,Freehold,Condominium,0,0,1,0,1,1,0,1,1,0,1,0,1,0
290000,Puchong,900,3,2,Leasehold,Apartment,0,0,0,0,0,0,0,1,1,0,1,0,1,1
280000,Ampang,856,3,2,Leasehold,Condominium,1,0,1,1,0,1,0,1,1,0,1,0,1,1
270000,Kajang,850,3,2,Leasehold,Condominium,0,0,1,0,0,1,0,1,1,0,1,0,1,0
240000,Klang,818,3,2,Freehold,Apartment,0,0,1,0,1,1,1,1,1,0,1,0,1,0
335000,Kajang,1023,3,2,Freehold,Condominium,0,0,1,0,1,0,0,1,1,0,1,0,1,0
320000,Bangi,969,3,2,Freehold,Service Residence,1,0,1,1,1,0,1,1,1,0,1,0,1,0
265000,Puchong,800,3,2,Leasehold,Condominium,0,0,1,0,1,0,1,1,1,0,1,0,0,0
320000,Shah Alam,1009,3,2,Freehold,Condominium,0,0,1,0,0,1,0,1,1,0,1,0,1,1
230000,Puncak Alam,842,3,2,Leasehold,Service Residence,0,0,1,0,1,1,1,1,1,0,1,0,1,0
245000,Kajang,1055,3,2,Freehold,Apartment,0,0,0,1,1,0,0,1,1,0,1,0,0,0
155000,Seri Kembangan,465,1,1,Leasehold,Apartment,1,0,1,0,1,1,0,1,1,1,1,0,1,1
220000,Shah Alam,750,3,2,Freehold,Apartment,0,0,1,1,1,1,1,1,0,1,1,1,1,0
175000,Puchong,650,3,2,Freehold,Flat,0,0,0,0,0,1,0,0,0,0,0,0,0,0
510000,Shah Alam,1180,3,3,Leasehold,Condominium,1,0,1,0,0,1,1,0,1,0,1,0,1,0
465000,Ampang,1500,3,2,Leasehold,Condominium,1,0,1,0,1,0,0,1,1,0,1,0,1,0
460000,Kajang,1040,3,2,Freehold,Condominium,1,0,1,0,1,0,1,1,1,0,1,0,1,0
289000,Shah Alam,800,4,2,Leasehold,Apartment,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235000,Semenyih,797,3,2,Freehold,Apartment,1,0,1,0,1,1,1,1,1,1,1,0,1,0
155000,Rawang,868,3,2,Freehold,Apartment,0,0,0,0,0,0,0,1,0,0,1,0,0,0
340000,Bangi,1066,3,2,Freehold,Service Residence,0,0,1,0,1,0,1,1,1,0,1,0,1,0
250000,Ampang,1047,3,2,Leasehold,Apartment,1,0,0,0,0,1,0,1,0,0,1,0,0,0
490000,Ampang,1234,3,2,Leasehold,Condominium,1,1,1,1,1,1,1,1,1,1,1,1,1,1
175000,Petaling Jaya,650,3,2,Leasehold,Flat,0,0,0,0,0,0,0,1,0,0,0,0,0,0
280000,Puchong,850,3,2,Freehold,Apartment,0,0,0,0,0,0,0,1,1,0,1,0,1,0
420000,Shah Alam,1124,4,2,Freehold,Condominium,1,1,1,1,0,0,1,0,1,0,0,0,1,0
260000,Ampang,650,3,2,Leasehold,Apartment,0,0,0,0,0,0,0,1,0,0,1,0,0,0
280000,Kajang,1069,3,2,Freehold,Apartment,0,0,0,1,1,0,0,1,1,0,1,0,0,0
240000,Puchong,850,3,2,Leasehold,Condominium,0,0,1,1,0,0,1,0,1,0,1,0,1,0
950000,Petaling Jaya,2377,4,3,Leasehold,Condominium,1,0,1,0,0,0,1,1,1,1,1,1,1,1
330000,Kajang,1080,4,3,Freehold,Condominium,1,1,1,0,1,1,0,1,1,1,1,1,1,0
340000,Subang Jaya,990,3,2,Freehold,Apartment,0,0,0,0,0,1,0,1,1,0,1,0,1,0
290000,Cheras,1200,3,2,Freehold,Flat,0,0,0,0,0,1,0,0,0,0,1,0,0,0
270000,Kajang,1055,3,2,Freehold,Apartment,0,0,0,1,1,0,0,1,1,0,1,0,0,0
185000,Puchong,650,3,2,Leasehold,Flat,0,0,0,0,0,0,0,1,1,0,0,0,0,0
250000,Klang,810,3,2,Freehold,Apartment,0,0,0,1,1,0,0,1,1,0,1,0,1,0
580000,Cheras,1141,4,2,Freehold,Service Residence,1,0,1,1,1,1,1,1,1,1,1,1,1,0
42515,Seri Kembangan,688,3,2,Leasehold,Apartment,0,0,0,0,0,1,0,1,1,0,0,0,0,0
150000,Petaling Jaya,650,3,2,Leasehold,Apartment,0,0,0,0,1,1,0,1,1,0,0,0,0,0
220000,Shah Alam,750,3,2,Freehold,Apartment,0,0,0,0,1,0,0,1,1,0,1,0,0,0
320000,Shah Alam,759,2,2,Leasehold,Service Residence,0,0,1,1,0,1,0,1,1,0,1,0,0,0
265000,Puncak Alam,863,3,2,Leasehold,Apartment,0,0,0,0,1,0,0,1,1,0,1,0,1,0
180000,Petaling Jaya,517,2,1,Freehold,Apartment,0,0,0,0,0,0,0,1,1,0,1,0,0,0
138000,Rawang,789,3,2,Freehold,Apartment,0,0,0,0,0,0,0,1,1,0,0,0,0,0
324000,Cheras,1119,3,2,Freehold,Condominium,1,0,1,1,1,0,0,1,1,0,1,0,1,0
148000,Bangi,588,2,1,Leasehold,Flat,0,0,0,0,0,0,0,1,0,0,0,0,0,0
237000,Seri Kembangan,760,3,2,Leasehold,Apartment,1,0,0,1,1,1,0,1,1,0,1,0,0,0
42647,Serendah,665,3,2,Leasehold,Flat,0,0,0,0,0,0,0,1,1,0,0,0,0,0
220000,Cheras,924,4,2,Freehold,Flat,0,0,0,0,0,1,0,1,1,0,1,0,0,0
170000,Rawang,850,3,2,Leasehold,Apartment,0,0,0,0,1,0,0,1,1,0,1,0,0,0
170000,Rawang,850,3,2,Leasehold,Apartment,0,0,0,0,1,0,0,1,1,0,1,0,0,0
240000,Petaling Jaya,850,3,2,Leasehold,Apartment,0,0,0,0,0,1,0,0,0,0,0,0,0,0
98415,Klang,865,3,2,Leasehold,Flat,0,0,0,0,0,0,0,0,0,0,1,0,0,0
78732,Dengkil,678,3,2,Freehold,Apartment,0,0,0,0,0,0,0,1,0,0,0,0,0,0
345000,Cyberjaya,900,3,2,Freehold,Apartment,1,1,1,0,1,0,1,1,1,0,1,0,1,1
315000,Kajang,1233,4,3,Freehold,Condominium,1,1,1,1,1,1,1,1,1,1,1,1,1,1
250000,Gombak,620,2,1,Freehold,Service Residence,1,0,1,1,1,0,1,1,1,0,1,1,1,1
298000,Port Klang,900,3,2,Freehold,Apartment,0,0,0,0,0,0,1,1,1,0,1,0,0,0
460000,Kota Damansara,1001,3,2,Leasehold,Apartment,0,1,1,0,0,0,0,1,1,0,1,0,1,0
56097,Port Klang,768,3,2,Leasehold,Apartment,0,0,0,0,0,0,0,1,0,0,0,0,0,0
180000,Petaling Jaya,852,3,2,Leasehold,Apartment,0,0,1,0,0,0,1,1,1,0,1,0,1,0
74993,Seri Kembangan,650,3,2,Leasehold,Flat,0,0,0,0,0,0,0,1,0,0,0,0,0,0
570000,Shah Alam,1280,4,3,Leasehold,Condominium,1,0,1,1,1,1,1,1,1,1,1,1,1,0
52613,Seri Kembangan,650,3,2,Leasehold,Flat,1,0,0,0,0,1,0,1,1,0,0,0,0,0
88000,Bukit Beruntung,700,3,2,Freehold,Apartment,0,0,0,0,0,1,0,1,1,0,0,0,0,0
205000,Cheras,856,3,2,Freehold,Apartment,0,0,0,0,0,0,0,1,1,0,1,0,0,0
270000,Batu Caves,829,3,2,Freehold,Service Residence,1,0,1,0,1,1,1,1,1,1,1,0,1,0
220000,Setia Alam,850,3,2,Leasehold,Apartment,0,0,0,1,0,1,1,1,1,0,1,0,0,0
299000,Bangi,956,3,2,Freehold,Service Residence,1,0,1,0,1,1,1,1,1,0,1,0,1,0
315000,Puchong,1068,3,2,Freehold,Apartment,1,0,1,0,1,1,0,1,1,0,1,0,1,0
280000,Setia Alam,850,3,2,Freehold,Apartment,1,1,1,0,1,0,1,1,1,1,1,0,1,0
550000,Seri Kembangan,1333,3,2,Leasehold,Condominium,1,0,0,1,0,0,1,1,0,0,0,0,1,0
170061,Kajang,1045,3,2,Freehold,Apartment,1,0,0,1,1,1,0,1,1,0,1,0,0,0
285000,Puchong,955,3,2,Freehold,Apartment,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345000,Puchong,1116,3,2,Leasehold,Apartment,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152000,Seri Kembangan,683,3,2,Leasehold,Flat,0,0,0,0,0,1,0,1,1,0,0,0,0,0
230000,Bandar Kinrara,950,3,2,Leasehold,Apartment,0,0,0,0,0,0,0,0,0,0,1,0,0,0
69088,Rawang,808,3,2,Leasehold,Apartment,0,0,0,0,0,0,0,1,0,0,0,0,0,0
330000,Kajang,1250,3,2,Freehold,Condominium,1,1,1,1,1,1,1,1,1,1,1,1,1,1
64092,Seri Kembangan,682,3,2,Freehold,Flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320000,Shah Alam,980,3,2,Leasehold,Condominium,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320000,Kajang,1090,3,2,Freehold,Condominium,0,0,1,0,1,0,0,1,1,0,1,0,1,0
330000,Kajang,1045,3,2,Freehold,Condominium,0,0,1,0,1,0,0,1,1,0,1,0,1,0
65610,Semenyih,650,3,2,Leasehold,Flat,0,0,0,0,0,0,0,1,1,0,0,0,0,0
80000,Rawang,645,3,2,Freehold,Apartment,0,0,0,0,0,0,0,1,0,0,0,0,0,0
528000,Puchong,1260,3,2,Leasehold,Condominium,0,0,1,1,1,1,1,1,1,1,1,1,1,1
320000,Semenyih,860,3,2,Freehold,Condominium,0,0,1,0,1,1,1,1,1,1,1,0,1,0
380000,Shah Alam,915,3,2,Freehold,Service Residence,0,0,1,0,1,0,1,1,1,0,1,0,1,0
135813,Klang,1100,3,2,Freehold,Apartment,0,0,0,0,1,0,0,1,1,0,1,0,1,0
248006,Kajang,1127,3,2,Freehold,Apartment,0,0,0,0,1,0,0,1,1,0,1,0,1,0
290000,Puchong,290000,3,2,Leasehold,Flat,0,0,0,0,0,1,0,0,0,0,0,0,0,0
118000,Rawang,789,3,2,Freehold,Apartment,0,0,0,0,0,0,0,1,1,0,0,0,0,0
290000,Kajang,1023,3,2,Freehold,Condominium,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100000,Seri Kembangan,650,3,2,Freehold,Flat,0,0,0,0,0,1,0,1,0,0,0,0,0,0
270000,Ampang,1250,3,2,Freehold,Condominium,0,0,1,0,1,1,1,1,1,0,1,1,1,0
110000,Puchong,795,3,2,Leasehold,Apartment,1,0,0,0,0,0,0,1,1,0,1,0,0,0
230000,Cyberjaya,1163,3,2,Freehold,Condominium,1,1,1,0,1,1,0,1,1,0,1,0,1,1
280000,Kajang,1020,3,2,Freehold,Condominium,0,1,1,1,1,1,1,1,1,0,1,0,1,0
250000,Cheras,1425,3,2,Freehold,Apartment,0,0,0,1,0,0,0,0,0,0,0,0,0,0
245000,Shah Alam,736,3,2,Freehold,Apartment,0,0,1,1,1,1,1,1,0,1,1,1,1,0
253000,Bangi,786,3,2,Freehold,Apartment,1,0,0,1,0,1,1,1,1,0,1,1,0,1
230000,Kajang,870,3,2,Leasehold,Apartment,0,0,1,1,1,1,0,1,1,0,1,0,1,0
315000,Cheras,1212,3,2,Freehold,Apartment,1,1,1,1,1,1,1,1,1,1,1,1,1,1
565000,Seri Kembangan,1333,4,3,Leasehold,Condominium,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480000,Selayang,906,,2,Freehold,Service Residence,0,1,0,0,1,1,0,1,0,0,1,0,0,0
305000,Puchong,900,3,2,Leasehold,Apartment,1,1,1,1,1,1,1,1,1,1,1,1,1,1
165000,Petaling Jaya,650,3,2,Leasehold,Apartment,0,0,0,1,0,1,0,1,0,0,1,0,0,0
198000,Puchong,720,3,2,Leasehold,Apartment,0,0,0,1,1,0,0,1,1,0,1,0,1,0
235000,Puchong,800,3,2,Leasehold,Apartment,0,0,0,0,1,1,1,1,1,0,1,0,1,1
118000,Puchong,650,3,1,Leasehold,Flat,0,0,0,0,0,1,0,1,1,0,1,0,0,0
450000,Bangi,1023,3,2,Freehold,Service Residence,1,1,1,1,1,1,1,1,1,0,1,0,1,0
320000,Kajang,915,3,2,Freehold,Condominium,1,1,1,1,1,1,1,1,1,1,1,0,1,0
320000,Bangi,1044,3,3,Leasehold,Apartment,0,0,0,0,1,0,1,1,1,0,1,0,1,0
250000,Shah Alam,750,3,2,Leasehold,Apartment,0,0,0,0,0,0,0,1,1,0,1,0,0,0
370000,Shah Alam,836,2,2,Leasehold,Condominium,1,0,1,0,1,1,1,1,1,0,1,0,1,0
63000,Rawang,728,3,2,Leasehold,Apartment,0,0,0,0,0,0,0,1,0,0,0,0,0,0
315000,Setia Alam,830,3,2,Freehold,Apartment,0,1,1,1,1,0,1,1,1,0,1,0,1,0
430000,Batu Caves,1700,4,2,Leasehold,Apartment,0,1,1,0,0,1,1,1,1,0,1,0,1,0
380000,Setia Alam,947,3,2,Freehold,Apartment,1,1,1,1,1,1,1,1,1,0,1,0,1,0
375000,Cyberjaya,1000,3,2,Leasehold,New Service Residence,1,1,1,0,1,0,0,1,1,0,1,0,1,0
257000,Petaling Jaya,775,3,2,Leasehold,Apartment,0,0,1,1,1,1,1,0,1,0,1,0,1,0
200000,Puchong,753,3,2,Leasehold,Apartment,0,0,0,0,0,1,0,1,1,0,1,0,0,0
290000,Kajang,1023,3,2,Freehold,Condominium,0,0,1,0,1,0,0,1,0,0,1,0,1,0
220000,Ampang,850,3,2,Freehold,Condominium,0,0,1,0,1,1,1,1,1,0,1,0,1,0
100000,Puchong,700,3,2,Leasehold,Apartment,0,0,0,0,0,0,0,1,0,0,1,0,1,0
310000,Shah Alam,850,3,2,Freehold,Apartment,0,0,0,0,1,1,1,1,1,0,1,0,1,0
70789,Puchong,1064,3,2,Leasehold,Apartment,0,0,0,0,0,0,0,1,0,0,0,0,0,0
350000,Seri Kembangan,650,3,1,Leasehold,Apartment,0,0,0,0,0,0,0,1,1,0,1,0,0,0
195000,Puchong,852,3,2,Leasehold,Apartment,0,0,0,0,0,0,0,1,1,0,0,0,0,0
91526,Puncak Alam,720,3,2,Leasehold,Apartment,0,0,0,0,0,0,0,0,0,0,1,0,0,0
375000,Bandar Sungai Long,1012,3,2,Freehold,Condominium,1,0,1,0,1,0,0,1,1,0,1,0,1,0
370000,Shah Alam,1000,2,2,Leasehold,Condominium,0,1,1,0,1,1,0,1,1,0,1,0,1,0
255000,Shah Alam,850,3,2,Leasehold,Apartment,0,0,0,0,1,0,0,1,1,0,1,0,1,0
280000,Shah Alam,742,3,2,Freehold,Flat,0,0,0,0,1,0,0,1,0,0,1,0,0,0
