Price,Location,Size,Bedrooms,Bathrooms,Property Type,Tenure,24 hours security,Badminton hall,Basketball court,Bbq,Bus stop,Business centre,Cafes,Clubhouse,Community garden,Covered car park,Covered linkways,Drop off point,Eateries,Gym,Jacuzzi,Jogging track,Landscaped garden,Laundry,Lounge,Multi-purpose hall,Multi-storey car park,Nursery,Parking,Perimeter fencing,Pet-friendly facilities,Playground,Recreation lake,Recreation room,Retail stores,Sauna,Sky lounge,Solar panels,Surau,Swimming pool,Tennis courts,Wading pool,Property Tier
1800000.0,Ulu Kelang,2573.0,4.0,4.0,Townhouse,Freehold,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Mid-range
919990.0,Jalan Ipoh,2400.0,6.0,4.0,Townhouse,Freehold,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
1500000.0,Ulu Kelang,2294.0,4.0,4.0,Townhouse,Freehold,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Mid-range
480000.0,Mont Kiara,766.0,2.0,2.0,Semi-Detached House,Freehold,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
3650000.0,Sri Hartamas,4906.0,5.0,6.0,Semi-detached House,Freehold,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Premium
3490000.0,Sri Hartamas,4000.0,6.0,5.0,Semi-detached House,Freehold,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Premium
1270000.0,Bandar Menjalara,3400.0,5.0,6.0,Semi-detached House,Freehold,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
3880000.0,Taman Tun Dr Ismail,3500.0,5.0,3.0,Semi-Detached House,Freehold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Premium
560000.0,Bukit Jalil,1859.0,4.0,4.0,Semi-Detached House,Freehold,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
530000.0,Bukit Jalil,1644.0,4.0,3.0,Semi-detached House,Freehold,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
400000.0,Cheras,1000.0,3.0,2.0,Semi-Detached House,Freehold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Budget
3000000.0,Sri Hartamas,4000.0,7.0,6.0,Semi-Detached House,Freehold,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Premium
3300000.0,Bangsar,3200.0,3.0,4.0,Semi-Detached House,Freehold,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Premium
460000.0,Bukit Jalil,1701.0,4.0,3.0,Semi-detached House,Freehold,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
460000.0,Bukit Jalil,1801.0,4.0,3.0,Semi-detached House,Freehold,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
570000.0,Bukit Jalil,2367.0,5.0,4.0,Semi-Detached House,Freehold,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
610000.0,Bukit Jalil,2316.0,4.0,3.0,Semi-Detached House,Freehold,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
1880000.0,Ulu Kelang,5000.0,5.0,6.0,Semi-Detached House,Freehold,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Premium
470000.0,KL City Centre,1000.0,3.0,2.0,Semi-Detached House,Freehold,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
3200000.0,Taman Tun Dr Ismail,3500.0,5.0,4.0,Semi-Detached House,Freehold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Premium
5000000.0,Mont Kiara,5400.0,5.0,5.0,Semi-detached House,Freehold,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Premium
5400000.0,Sri Hartamas,5900.0,5.0,6.0,Semi-detached House,Freehold,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Premium
4200000.0,Sri Hartamas,4381.0,6.0,6.0,Semi-detached House,Freehold,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Premium
4500000.0,Sri Hartamas,4000.0,5.0,6.0,Semi-detached House,Freehold,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Premium
4800000.0,Mont Kiara,4200.0,5.0,6.0,Semi-Detached House,Freehold,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Premium
4300000.0,Sri Hartamas,3800.0,5.0,6.0,Semi-detached House,Freehold,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Premium
4200000.0,Sri Hartamas,4000.0,5.0,6.0,Semi-detached House,Freehold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Premium
2650000.0,Jalan Klang Lama (Old Klang Road),3200.0,6.0,4.0,Semi-Detached House,Freehold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Premium
2300000.0,Sungai Besi,4082.0,8.0,5.0,Semi-detached House,Freehold,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Premium
1690000.0,Jalan Ipoh,3700.0,4.0,4.0,Semi-detached House,Leasehold,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Mid-range
2800000.0,Taman Desa,2400.0,7.0,4.0,Semi-Detached House,Freehold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Premium
3000000.0,Sri Petaling,4500.0,6.0,5.0,Semi-Detached House,Freehold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Premium
3100000.0,Sungai Besi,4082.0,8.0,5.0,Semi-detached House,Freehold,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Premium
1400000.0,Ulu Kelang,4025.0,4.0,3.0,Semi-Detached House,Freehold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
1800000.0,Ulu Kelang,5000.0,6.0,3.0,Semi-Detached House,Freehold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
4800000.0,Mont Kiara,4744.0,5.0,6.0,Semi-detached House,Freehold,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Premium
2100000.0,Ulu Kelang,4000.0,5.0,6.0,Semi-Detached House,Freehold,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Mid-range
2250000.0,KL City Centre,4221.0,5.0,7.0,Semi-detached House,Freehold,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Premium
1890000.0,Jalan Klang Lama (Old Klang Road),3400.0,4.0,4.0,Semi-Detached House,Freehold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
1080000.0,Cheras,1800.0,4.0,3.0,Semi-Detached House,Freehold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Mid-range
1830000.0,Ulu Kelang,3720.0,6.0,5.0,Semi-Detached House,Freehold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Premium
3800000.0,Damansara Heights,2800.0,4.0,3.0,Semi-Detached House,Freehold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Premium
3850000.0,Damansara Heights,5850.0,4.0,4.0,Semi-Detached House,Freehold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Premium
1890000.0,Cheras,3200.0,7.0,6.0,Semi-Detached House,Leasehold,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Premium
3950000.0,Damansara Heights,4200.0,6.0,3.0,Semi-Detached House,Freehold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Premium
4200000.0,Seputeh,4500.0,5.0,5.0,Semi-Detached House,Freehold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Premium
3800000.0,Seputeh,4500.0,5.0,5.0,Semi-Detached House,Freehold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Premium
3000000.0,Jalan Klang Lama (Old Klang Road),5589.0,7.0,5.0,Semi-Detached House,Freehold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Premium
2300000.0,Cheras,5000.0,6.0,7.0,Semi-Detached House,Leasehold,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Premium
1480000.0,Cheras,3414.0,5.0,4.0,Semi-Detached House,Leasehold,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Mid-range
1780000.0,Jalan Ipoh,3057.0,4.0,4.0,Semi-Detached House,Leasehold,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
2900000.0,Sri Petaling,3000.0,5.0,5.0,Semi-Detached House,Freehold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Premium
400000.0,Mont Kiara,1000.0,3.0,2.0,Semi-Detached House,Freehold,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
500000.0,KL City Centre,1000.0,3.0,2.0,Semi-Detached House,Freehold,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
600000.0,KL City Centre,1200.0,3.0,2.0,Semi-Detached House,Freehold,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
2600000.0,Sungai Besi,3376.0,6.0,6.0,Semi-detached House,Leasehold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,Premium
1900000.0,KL City Centre,2665.0,5.0,6.0,Semi-Detached House,Freehold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Premium
2100000.0,Bukit Jalil,3345.0,6.0,7.0,Semi-detached House,Freehold,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Premium
2349999.0,Kepong,2700.0,6.0,5.0,Semi-Detached House,Leasehold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Premium
3000000.0,Batu,4200.0,6.0,6.0,Semi-Detached House,Freehold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Mid-range
3800000.0,Ulu Kelang,4600.0,5.0,6.0,Semi-Detached House,Freehold,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Premium
3250000.0,Ulu Kelang,4166.0,4.0,6.0,Semi-Detached House,Freehold,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Premium
3188888.0,Ulu Kelang,4166.0,5.0,6.0,Semi-Detached House,Freehold,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Premium
3188888.0,Setapak,4166.0,5.0,6.0,Semi-Detached House,Freehold,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Premium
3480000.0,Ulu Kelang,4600.0,5.0,6.0,Semi-Detached House,Freehold,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Premium
1700000.0,Ulu Kelang,2793.0,5.0,4.0,Semi-Detached House,Freehold,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Mid-range
1648888.0,Ulu Kelang,2450.0,4.0,5.0,Semi-Detached House,Freehold,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Mid-range
1699999.0,Ulu Kelang,2450.0,4.0,5.0,Semi-Detached House,Freehold,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Mid-range
3980000.0,Sri Petaling,6000.0,7.0,7.0,Semi-Detached House,Leasehold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Premium
2680000.0,Sungai Besi,4435.0,5.0,5.0,Semi-detached House,Leasehold,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Premium
3000000.0,Cheras,5500.0,7.0,6.0,Semi-Detached House,Freehold,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Premium
1800000.0,Jalan Klang Lama (Old Klang Road),3400.0,4.0,4.0,Semi-Detached House,Freehold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Mid-range
2600000.0,Jalan Klang Lama (Old Klang Road),3800.0,5.0,5.0,Semi-Detached House,Freehold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
3150000.0,Ulu Kelang,4166.0,5.0,6.0,Semi-Detached House,Freehold,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Premium
3200000.0,Ulu Kelang,4166.0,4.0,5.0,Semi-Detached House,Freehold,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Premium
3088000.0,Ulu Kelang,6800.0,8.0,6.0,Semi-Detached House,Freehold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Premium
3000000.0,Dutamas,4000.0,6.0,4.0,Semi-Detached House,Freehold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Premium
2880000.0,Wangsa Maju,4700.0,6.0,6.0,Semi-Detached House,Leasehold,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Premium
1700000.0,Ulu Kelang,2793.0,5.0,5.0,Semi-Detached House,Freehold,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Mid-range
3000000.0,Cheras,5400.0,8.0,7.0,Semi-Detached House,Leasehold,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Premium
1700000.0,Ulu Kelang,3930.0,5.0,4.0,Semi-Detached House,Freehold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
1280000.0,Setapak,2500.0,5.0,3.0,Semi-Detached House,Freehold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Mid-range
3300000.0,Bangsar,3200.0,3.0,4.0,Semi-Detached House,Freehold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Premium
2500000.0,Sungai Besi,2880.0,5.0,6.0,Semi-detached House,Leasehold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,Mid-range
1900000.0,Kepong,2000.0,4.0,3.0,Semi-Detached House,Leasehold,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Mid-range
1900000.0,Sungai Besi,2000.0,4.0,3.0,Semi-detached House,Leasehold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,Mid-range
4300000.0,Sri Hartamas,3820.0,5.0,4.0,Semi-detached House,Freehold,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Premium
1690000.0,Jalan Ipoh,3700.0,4.0,4.0,Semi-Detached House,Leasehold,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Mid-range
1890000.0,Ulu Kelang,3474.0,4.0,3.0,Semi-Detached House,Freehold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
1200000.0,KL City Centre,2800.0,4.0,4.0,Semi-Detached House,Leasehold,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
2600000.0,Jalan Klang Lama (Old Klang Road),3660.0,6.0,4.0,Semi-detached House,Freehold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
2350000.0,Taman Desa,2500.0,5.0,4.0,Semi-Detached House,Freehold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
3100000.0,Sungai Besi,3800.0,5.0,6.0,Semi-Detached House,Leasehold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Premium
3490000.0,Ulu Kelang,4500.0,4.0,7.0,Semi-Detached House,Freehold,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Premium
2300000.0,KL City Centre,4221.0,6.0,6.0,Semi-detached House,Freehold,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Premium
2400000.0,Cheras,3500.0,5.0,6.0,Semi-Detached House,Leasehold,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Mid-range
2500000.0,Cheras,4600.0,5.0,6.0,Semi-Detached House,Leasehold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
5300000.0,Damansara Heights,4800.0,6.0,7.0,Semi-detached House,Freehold,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Premium
3400000.0,Segambut,4500.0,5.0,6.0,Semi-detached House,Freehold,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Premium
2350000.0,Bukit Jalil,3000.0,4.0,4.0,Semi-Detached House,Leasehold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
2350000.0,Cheras,2830.0,6.0,6.0,Semi-Detached House,Freehold,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Premium
1500000.0,Ulu Kelang,2650.0,4.0,3.0,Semi-Detached House,Freehold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid-range
3500000.0,Taman Tun Dr Ismail,3000.0,5.0,3.0,Semi-Detached House,Freehold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Premium
2300000.0,Sungai Besi,4082.0,7.0,5.0,Semi-detached House,Freehold,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Premium
3280000.0,Damansara Heights,4000.0,5.0,5.0,Semi-Detached House,Freehold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Premium
2100000.0,Cheras,3500.0,5.0,6.0,Semi-Detached House,Leasehold,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Premium
1850000.0,KL City Centre,3350.0,5.0,4.0,Semi-Detached House,Freehold,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Premium
2100000.0,KL City Centre,3350.0,5.0,4.0,Semi-Detached House,Freehold,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Premium
2600000.0,KL City Centre,3500.0,5.0,4.0,Semi-Detached House,Freehold,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Premium
2100000.0,Bukit Jalil,3350.0,5.0,4.0,Semi-detached House,Freehold,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Mid-range
2350000.0,Ampang,4452.0,6.0,8.0,Semi-Detached House,Freehold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Premium
3200000.0,Ulu Kelang,4160.0,4.0,6.0,Semi-Detached House,Freehold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Premium
3199000.0,Ulu Kelang,4170.0,4.0,6.0,Semi-Detached House,Freehold,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Premium
3200000.0,Ulu Kelang,4340.0,5.0,6.0,Semi-Detached House,Freehold,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Premium
3300000.0,Ulu Kelang,4160.0,4.0,6.0,Semi-Detached House,Freehold,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Premium
3250000.0,Ulu Kelang,4170.0,4.0,6.0,Semi-Detached House,Freehold,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Premium
