Price,Location,Posted,Size (sqft),Bedrooms,Bathrooms,Property Type,Tenure,URL
"RM 10,000,000","Damansara Heights, Damansara Heights, Kuala Lumpur","Listed on Aug 15, 2025 (5h ago)","6,500 sqft (floor),",8 Beds,8 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/spectacular-stunning-new-home-with-breath-taking-klcc-view-for-sale-by-jen-lau-41249560
"RM 18,500,000","Damansara Heights, Damansara Heights, Kuala Lumpur","Listed on Aug 15, 2025 (5h ago)","8,500 sqft (floor),",7 Beds,8 Baths,Completion: 2024,Freehold,https://www.propertyguru.com.my/property-listing/incomparable-benchmark-of-style-sophistication-for-sale-by-jen-lau-40828255
"RM 10,280,000","Damansara Heights, Damansara Heights, Kuala Lumpur","Listed on Aug 15, 2025 (5h ago)","8,500 sqft (floor),",8 Beds,8 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/neoclassical-bungalow-in-prestigious-neighbourhood-for-sale-for-sale-by-jen-lau-38155756
"RM 5,900,000","Mont Kiara, Kuala Lumpur","Listed on Aug 15, 2025 (5h ago)","6,000 sqft (floor),",7 Beds,6 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/bukit-kiara-residences-for-sale-by-jen-lau-39168860
"RM 5,200,000","Damansara Heights, Damansara Heights, Kuala Lumpur","Listed on Aug 15, 2025 (5h ago)","6,000 sqft (floor),",5 Beds,7 Baths,Bungalow,,https://www.propertyguru.com.my/property-listing/brand-new-design-bungalow-for-sale-for-sale-by-jen-lau-29227326
"RM 6,300,000","Bukit Damansara, Damansara Heights, Kuala Lumpur","Listed on Aug 15, 2025 (5h ago)","5,000 sqft (floor),",5 Beds,5 Baths,Bungalow,,https://www.propertyguru.com.my/property-listing/bungalow-2-storey-damansara-heights-bukit-damansara-for-sale-by-reena-sarif-60356034
"RM 4,500,000","Jalan Zooview, Taman Melawati, Ulu Kelang, Kuala Lumpur","Listed on Aug 15, 2025 (5h ago)","9,300 sqft (floor),",6 Beds,8 Baths,Completion: 2015,Freehold,https://www.propertyguru.com.my/property-listing/kl-for-sale-by-eddy-40874436
"RM 5,500,000","Jalan Aminuddin Baki, Taman Tun Dr Ismail, Kuala Lumpur","Listed on Aug 15, 2025 (5h ago)","5,000 sqft (floor),",7 Beds,8 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/taman-tun-dr-ismail-for-sale-by-eddy-60222017
"RM 7,000,000","Jalan Terasek 7, Bangsar, Kuala Lumpur","Listed on Aug 15, 2025 (5h ago)","5,000 sqft (floor),",6 Beds,4 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/bangsar-baru-for-sale-by-kevin-teh-60278699
"RM 12,000,000","Damansara Heights, Kuala Lumpur","Listed on Aug 15, 2025 (5h ago)","12,500 sqft (floor),",10 Beds,10 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/damansara-heights-for-sale-by-james-thong-42180872
"RM 11,500,000","Damansara Heights, Kuala Lumpur","Listed on Aug 15, 2025 (5h ago)","8,500 sqft (floor),",8 Beds,8 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/damansara-heights-for-sale-by-james-thong-38819406
"RM 5,800,000","Damansara Heights, Kuala Lumpur","Listed on Aug 15, 2025 (5h ago)","4,500 sqft (floor),",7 Beds,7 Baths,Bungalow,,https://www.propertyguru.com.my/property-listing/damansara-heights-for-sale-by-james-thong-38661958
"RM 5,000,000","Taman Tun Dr Ismail, Kuala Lumpur","Listed on Aug 15, 2025 (5h ago)","6,168 sqft (floor),",7 Beds,5 Baths,Bungalow,,https://www.propertyguru.com.my/property-listing/taman-tun-dr-ismail-for-sale-by-yin-peng-60331718
"RM 3,600,000","Jalan Sekata, Jalan Klang Lama (Old Klang Road), Kuala Lumpur","Listed on Aug 15, 2025 (5h ago)","7,686 sqft (floor),",8 Beds,7 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/taman-united-oug-for-sale-by-nick-yeap-33705384
"RM 6,500,000","Bukit Bandaraya, Bangsar, Kuala Lumpur","Listed on Aug 15, 2025 (5h ago)","5,500 sqft (floor),",4 Beds,4 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/bangsar-for-sale-by-nick-yeap-25242740
"RM 7,500,000","Jalan 32/70A, Sri Hartamas, Kuala Lumpur","Listed on Aug 15, 2025 (5h ago)","7,190 sqft (floor),",5 Beds,5 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/kiara-hills-for-sale-by-nick-yeap-37769018
"RM 3,627,000","Jalan HK, Taman Melawati, Ulu Kelang, Kuala Lumpur","Listed on Aug 15, 2025 (5h ago)","5,998 sqft (floor),",7 Beds,7 Baths,Bungalow,Leasehold,https://www.propertyguru.com.my/property-listing/hamton-kemensah-for-sale-by-zheng-hong-tan-34450814
"RM 6,300,000","Damansara Heights, Kuala Lumpur","Listed on Aug 15, 2025 (6h ago)","5,000 sqft (floor),",5 Beds,5 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/damansara-heights-for-sale-by-james-thong-42259514
"RM 3,750,000","Jalan Titiwangsa, Titiwangsa, Kuala Lumpur","Listed on Aug 15, 2025 (6h ago)","4,000 sqft (floor),",8 Beds,5 Baths,Completion: 2074,Leasehold,https://www.propertyguru.com.my/property-listing/taman-titiwangsa-for-sale-by-maggie-kho-500025696
"RM 5,000,000","Bandar Baru Sri Petaling, Sri Petaling, Kuala Lumpur","Listed on Aug 15, 2025 (6h ago)","6,000 sqft (floor),",5 Beds,5 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/sri-petaling-for-sale-by-jovin-cheor-43333798
"RM 18,000,000","Damansara Heights, Damansara Heights, Kuala Lumpur","Listed on Aug 15, 2025 (6h ago)","11,000 sqft (floor),",7 Beds,8 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/bukit-damansara-for-sale-by-james-thong-60364815
"RM 2,990,000","Jalan Dedap, Setapak, Kuala Lumpur","Listed on Aug 15, 2025 (6h ago)","2,158 sqft (floor),",5 Beds,4 Baths,Bungalow,Leasehold,https://www.propertyguru.com.my/property-listing/taman-p-ramlee-for-sale-by-angeline-cheng-43300794
"RM 5,500,000","The Ara, Jalan Kapas, Bukit Bandaraya, Bangsar, Kuala Lumpur","Listed on Aug 15, 2025 (6h ago)","6,704 sqft (floor),",5 Beds,6 Baths,Completion: 2008,Freehold,https://www.propertyguru.com.my/property-listing/the-ara-for-sale-by-james-thong-35910556
"RM 9,600,000","jalan batai barat, Damansara Heights, Kuala Lumpur","Listed on Aug 15, 2025 (6h ago)","13,000 sqft (floor),",8 Beds,8 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/bungalow-at-damansara-heights-for-sale-by-james-thong-37093386
"RM 8,800,000","Medan Damansara, Damansara Heights, Kuala Lumpur","Listed on Aug 15, 2025 (6h ago)","5,000 sqft (floor),",5 Beds,5 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/damansara-heights-for-sale-by-james-thong-42111400
"RM 13,800,000","Damansara Heights, Kuala Lumpur","Listed on Aug 15, 2025 (6h ago)","8,000 sqft (floor),",5 Beds,6 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/damansara-heights-for-sale-by-james-thong-40939320
"RM 7,500,000","Damansara Heights, Kuala Lumpur","Listed on Aug 15, 2025 (6h ago)","4,000 sqft (floor),",5 Beds,4 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/damansara-heights-for-sale-by-james-thong-42171670
"RM 5,900,000","Jalan Sri Hartamas 1, Sri Hartamas, Kuala Lumpur","Listed on Aug 15, 2025 (7h ago)","6,000 sqft (floor),",7 Beds,7 Baths,Completion: 2008,Freehold,https://www.propertyguru.com.my/property-listing/bukit-kiara-residences-for-sale-by-shamala-d-500025334
"RM 2,300,000","Jalan Anjung, KL City Centre, Kuala Lumpur","Listed on Aug 15, 2025 (7h ago)","4,500 sqft (floor),",9 Beds,9 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/anjung-melati-for-sale-by-arif-ms-60363949
"RM 14,500,000","Jalan Sungai Penchala, Country Heights Damansara, Kuala Lumpur","Listed on Aug 15, 2025 (7h ago)","15,000 sqft (floor),",10 Beds+1,10 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/country-heights-damansara-for-sale-by-ping-shin-500025562
"RM 10,250,000","Well presented family home in excellent condition., Damansara Heights, Kuala Lumpur","Listed on Aug 15, 2025 (7h ago)","7,000 sqft (floor),",6 Beds,6 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/bungalow-at-damansara-heights-for-sale-by-shawn-fernandez-41695679
"RM 9,300,000","Guarded and Secure., Bukit Damansara, Damansara Heights, Kuala Lumpur","Listed on Aug 15, 2025 (7h ago)","5,500 sqft (floor),",5 Beds,6 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/bungalow-at-bukit-damansara-for-sale-by-shawn-fernandez-43476233
"RM 7,000,000","10,000 sq feet of flat land, Bukit Damansara, Damansara Heights, Kuala Lumpur","Listed on Aug 15, 2025 (7h ago)","4,000 sqft (floor),",4 Beds,3 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/bungalow-at-bukit-damansara-for-sale-by-shawn-fernandez-42711894
"RM 7,500,000","Private pool and garden areas., Damansara Heights, Kuala Lumpur","Listed on Aug 15, 2025 (7h ago)","5,500 sqft (floor),",5 Beds,6 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/damansara-heights-guarded-street-for-sale-by-shawn-fernandez-32439422
"RM 5,000,000","5 + 1 Bedrooms, Bukit Damansara, Damansara Heights, Kuala Lumpur","Listed on Aug 15, 2025 (7h ago)","5,000 sqft (floor),",5 Beds,7 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/bungalow-at-bukit-damansara-for-sale-by-shawn-fernandez-42704540
"RM 6,000,000","Bukit Bandaraya, Bangsar, Kuala Lumpur","Listed on Aug 15, 2025 (7h ago)","4,500 sqft (floor),",6 Beds,5 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/bangsar-guarded-street-good-view-for-sale-by-shawn-fernandez-42259194
"RM 7,300,000","Bukit Damansara, Damansara Heights, Kuala Lumpur","Listed on Aug 15, 2025 (7h ago)","4,500 sqft (floor),",5 Beds,4 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/damansara-heights-8-500-sq-ft-of-flat-land-for-sale-by-shawn-fernandez-43192894
"RM 18,000,000","Jalan Bukit Segar, Cheras, Kuala Lumpur","Listed on Aug 15, 2025 (9h ago)","8,135 sqft (floor),",8 Beds,8 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/masera-bukit-segar-for-sale-by-gt-saw-43304248
"RM 5,950,000","Mont Kiara, Kuala Lumpur","Listed on Aug 15, 2025 (12h ago)","5,500 sqft (floor),",5 Beds,5 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/bungalow-at-mont-kiara-for-sale-by-kk-41325229
"RM 3,850,000","Mont Kiara, Kuala Lumpur","Listed on Aug 15, 2025 (12h ago)","5,434 sqft",6 Beds,6 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/bungalow-at-mont-kiara-for-sale-by-kk-41612447
"RM 4,950,000","Bukit Damansara, Damansara Heights, Kuala Lumpur","Listed on Aug 15, 2025 (12h ago)","4,500 sqft (floor),",6 Beds,4 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/bungalow-at-bukit-damansara-for-sale-by-kk-43245200
"RM 5,500,000","Jalan Desa Seputeh 4, Taman Desa Seputeh, Seputeh, Kuala Lumpur","Listed on Aug 15, 2025 (12h ago)","6,500 sqft",7 Beds,6 Baths,Completion: 2011,Freehold,https://www.propertyguru.com.my/property-listing/seputeh-gardens-for-sale-by-kk-35525319
"RM 7,200,000","Damansara Heights, Damansara Heights, Kuala Lumpur","Listed on Aug 15, 2025 (12h ago)","6,000 sqft (floor),",6 Beds,6 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/bungalow-at-damansara-heights-for-sale-by-kk-60074555
"RM 2,700,000","Jalan 9/144a, Taman Bukit Cheras, Cheras, Kuala Lumpur","Listed on Aug 15, 2025 (16h ago)","5,000 sqft (floor),",6 Beds+1,6 Baths,Completion: 1998,Freehold,https://www.propertyguru.com.my/property-listing/taman-bukit-cheras-for-sale-by-connie-wong-500025318
"RM 3,000,000","Titiwangsa, Kuala Lumpur","Listed on Aug 15, 2025 (17h ago)","4,473 sqft (floor),",7 Beds,7 Baths,Bungalow,,https://www.propertyguru.com.my/property-listing/titiwangsa-bungalow-house-for-sale-for-sale-by-sean-hui-60170902
"RM 2,200,000","Jalan 9/144a, Taman Bukit Cheras, Cheras, Kuala Lumpur","Listed on Aug 14, 2025 (17h ago)","4,900 sqft (floor),",6 Beds,7 Baths,Completion: 1998,Freehold,https://www.propertyguru.com.my/property-listing/taman-bukit-cheras-for-sale-by-connie-wong-500025305
"RM 2,600,000","Taman Melawati, Ulu Kelang, Kuala Lumpur","Listed on Aug 14, 2025 (18h ago)","9,000 sqft (floor),",7 Beds,6 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/corner-lot-2-storey-bungalow-jalan-h-taman-melawati-kl-for-sale-by-norfazilah-binti-mohd-saad-500025135
"RM 13,500,000","Jalan Kiara 2, Mont Kiara, Kuala Lumpur","Listed on Aug 14, 2025 (19h ago)","7,200 sqft (floor),",6 Beds,6 Baths,Completion: 2008,Freehold,https://www.propertyguru.com.my/property-listing/the-residence-for-sale-by-sy-yap-60363954
"RM 4,000,000","Jalan Terasek 7, Bangsar, Kuala Lumpur","Listed on Aug 14, 2025 (19h ago)","7,510 sqft (floor),",5 Beds,4 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/bangsar-baru-for-sale-by-yvonne-ng-60363956
"RM 500,000","KLCC, KL City Centre, Kuala Lumpur","Listed on Aug 14, 2025 (21h ago)","1,110 sqft",3 Beds,2 Baths,Completion: 2027,Freehold,https://www.propertyguru.com.my/property-listing/klcc-guarantee-return-0-downpayment-for-3rd-home-buyer-freehold-roi-10-15-for-sale-by-kevin-ooi-60363566
"RM 9,800,000","Jalan Sungai Penchala, Country Heights Damansara, Kuala Lumpur","Listed on Aug 14, 2025 (21h ago)","11,400 sqft (floor),",8 Beds,8 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/country-heights-damansara-for-sale-by-daniel-41167168
"RM 13,500,000","Jalan Kiara 2, Mont Kiara, Kuala Lumpur","Listed on Aug 14, 2025 (22h ago)","7,200 sqft (floor),",5 Beds+1,6 Baths,Completion: 2008,Freehold,https://www.propertyguru.com.my/property-listing/the-residence-for-sale-by-kin-500024717
"RM 14,500,000","Jalan Sungai Penchala, Country Heights Damansara, Kuala Lumpur","Listed on Aug 14, 2025 (22h ago)","15,000 sqft (floor),",10 Beds,10 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/country-heights-damansara-for-sale-by-kin-500024677
"RM 9,450,000","Jalan Kiara 2, Mont Kiara, Kuala Lumpur","Listed on Aug 14, 2025 (23h ago)","8,000 sqft (floor),",8 Beds,8 Baths,Completion: 2008,Freehold,https://www.propertyguru.com.my/property-listing/the-residence-for-sale-by-jason-lau-60336200
"RM 13,500,000","Mont Kiara, Batu, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)","7,200 sqft (floor),",5 Beds,6 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/bungalow-at-mont-kiara-for-sale-by-elaine-chin-60362933
"RM 30,000,000","Jalan Tunku, Kenny Hills, Bukit Tunku (Kenny Hills), Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)","15,000 sqft (floor),",7 Beds+1,10 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/impian-bukit-tunku-for-sale-by-ping-shin-500024259
"RM 8,500,000","Jalan Kiara 3, Mont Kiara, Mont Kiara, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)","7,000 sqft (floor),",6 Beds,6 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/flora-murni-for-sale-by-elaine-chong-elle-60052535
"RM 9,500,000","Bukit Damansara, Damansara Heights, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)","8,000 sqft (floor),",6 Beds,7 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/dh-12000sf-land-klcc-view-6-rooms-park-6-cars-for-sale-by-elaine-chong-elle-60050478
"RM 6,500,000","Bukit Damansara, Damansara Heights, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)","5,000 sqft (floor),",5 Beds,4 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/dh-elevated-home-nice-breeze-for-sale-by-elaine-chong-elle-60052506
"RM 9,900,000","Damansara Heights, Damansara Heights, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)","8,000 sqft (floor),",6 Beds,7 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/laman-setiakasih-8-for-sale-by-elaine-chong-elle-60052490
"RM 14,500,000","Jalan Sungai Penchala, Country Heights Damansara, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)","15,000 sqft (floor),",10 Beds,10 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/country-heights-damansara-for-sale-by-sy-yap-60362472
"RM 4,600,000","Jalan Langgak Tunku, Bukit Tunku, Kenny Hills, Bukit Tunku (Kenny Hills), Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)","4,600 sqft (floor),",5 Beds+1,6 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/tijani-2-south-for-sale-by-benn-tan-500023969
"RM 17,000,000","Bangsar, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)","17,000 sqft",9 Beds,6 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/bungalow-at-bangsar-for-sale-by-jacqueline-mar-40861986
"RM 4,200,000","Kampung Datuk Keramat, Keramat, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)","6,500 sqft (floor),",5 Beds,5 Baths,Bungalow,,https://www.propertyguru.com.my/property-listing/jalan-damai-behind-intermark-mall-kuala-lumpur-corner-lot-two-storey-bungalow-for-sale-by-zaty-jasmin-60357492
"RM 5,500,000","Taman Desa Seputeh, Seputeh, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)","3,000 sqft (floor),",4 Beds,3 Baths,Bungalow,,https://www.propertyguru.com.my/property-listing/taman-desa-kuala-lumpur-exclusive-3-storey-bungalow-for-sale-by-zaty-jasmin-60357416
"RM 11,500,000","Bukit Damansara, Damansara Heights, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)","11,400 sqft (floor),",4 Beds,4 Baths,Bungalow,,https://www.propertyguru.com.my/property-listing/damansara-heights-for-sale-by-bilya-ariff-60362121
"RM 7,000,000","Jalan Tun Razak, KLCC, KL City Centre, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)","4,500 sqft (floor),",5 Beds,5 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/bungalow-at-klcc-for-sale-by-wallace-fong-42168703
"RM 7,000,000","Jalan Tun Razak, Keramat, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)","4,500 sqft (floor),",5 Beds,5 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/titiwangsa-klcc-ampang-park-bungalow-for-sale-for-sale-by-wallace-fong-42168562
"RM 22,000,000","Taman U Thant, Ampang, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)","7,850 sqft (floor),",4 Beds,4 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/taman-u-thant-bungalow-for-sale-for-sale-by-mike-tung-60049781
"RM 4,000,000","Taman Yarl, Jalan Klang Lama (Old Klang Road), Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)","10,800 sqft (floor),",10 Beds,10 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/tamn-yarl-old-klang-road-bungalow-for-sale-for-sale-by-mike-tung-40602816
"RM 7,500,000","Jalan Tunku, Kenny Hills, Bukit Tunku (Kenny Hills), Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)","5,992 sqft (floor),",6 Beds,6 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/impian-bukit-tunku-for-sale-by-mike-tung-36974771
"RM 15,000,000","Bukit Bandaraya, Bangsar, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)","8,500 sqft (floor),",5 Beds,5 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/bangsar-bungalow-for-sale-for-sale-by-mike-tung-36536013
"RM 5,300,000","Damansara Heights, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)","4,792 sqft (floor),",6 Beds,6 Baths,Bungalow,Leasehold,https://www.propertyguru.com.my/property-listing/damansara-heights-bungalow-for-sale-for-sale-by-mike-tung-36535098
"RM 12,000,000","KL City Centre, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)","10,072 sqft (floor),",5 Beds,5 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/gurney-bungalow-for-sale-for-sale-by-mike-tung-33009779
"RM 9,154,500","Taman Duta, Bukit Tunku (Kenny Hills), Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)","5,383 sqft (floor),",5 Beds,5 Baths,Bungalow,Leasehold,https://www.propertyguru.com.my/property-listing/taman-duta-bungalow-for-sale-for-sale-by-mike-tung-30087069
"RM 15,000,000","Kenny Hills, Bukit Tunku (Kenny Hills), Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)","15,000 sqft (floor),",6 Beds,8 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/bukit-tunku-kl-for-sale-by-mike-tung-29939982
"RM 9,000,000","Country Heights Damansara, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)","9,528 sqft (floor),",5 Beds,5 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/country-heights-damansara-bungalow-for-sale-by-mike-tung-29584990
"RM 5,500,000","Damansara Heights, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)","4,712 sqft (floor),",6 Beds,6 Baths,Completion: 2014,Leasehold,https://www.propertyguru.com.my/property-listing/damansara-heights-bungalow-for-sale-for-sale-by-mike-tung-29478955
"RM 4,950,000","Bukit Ledang, Damansara Heights, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)","4,823 sqft (floor),",5 Beds,5 Baths,Bungalow,Leasehold,https://www.propertyguru.com.my/property-listing/damansara-heights-bungalow-for-sale-for-sale-by-mike-tung-28245101
"RM 2,100,000","Jalan Daun Inai 3, Sunway Spk Damansara, 52200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Sunway Spk, 52200, Kuala Lumpur, Sunway Spk, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)","2,800 sqft (floor),",5 Beds,5 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/sunway-spk-for-sale-by-ken-lai-500023651
"RM 6,000,000","Jalan Dutamas Cempaka 1, Sri Hartamas, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)","7,263 sqft (floor),",4 Beds,5 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/changkat-kiara-for-sale-by-j-chee-60213900
"RM 9,600,000","Pantai, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)","10,337 sqft (floor),",6 Beds,8 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/santuari-park-bukit-gasing-pj-pantai-dalam-bangsar-pantai-for-sale-by-visaghan-naidu-40005697
"RM 3,600,000","Pantai Dalam, Pantai, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)","5,782 sqft",5 Beds,6 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/santuari-park-bukitgasing-pj-pantai-bangsar-kl-for-sale-by-visaghan-naidu-38135638
"RM 14,800,000","Country Heights Damansara, KL City Centre, Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)","15,000 sqft (floor),",10 Beds,10 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/bungalow-at-country-heights-damansara-for-sale-by-leon-leong-60361897
"RM 3,200,000","Taman Yarl, Jalan Klang Lama (Old Klang Road), Kuala Lumpur","Listed on Aug 14, 2025 (1d ago)","4,800 sqft (floor),",6 Beds,8 Baths,Bungalow,Freehold,https://www.propertyguru.com.my/property-listing/old-klang-road-for-sale-by-lucas-lim-500023498
