Price,Location,Posted,Size (sqft),Bedrooms,Bathrooms,Tenure,URL,Facilities
"RM 250,000","Ampang, Kuala Lumpur","Condominium For Sale, listed 5 hours ago",580,2,1,Freehold,https://www.mudah.my/250k-klcc-freehold-studio-tepi-mrt-lrt-ready-move-in-free-furnish-110823394.htm,Timeout
"RM 259,000","KLCC, Kuala Lumpur","Condominium For Sale, listed 5 hours ago",580,2,1,Freehold,https://www.mudah.my/2r1b-freehold-condo-walk-to-mrt-shop-100-loan-beside-university-110982337.htm,Timeout
"RM 243,000","Cheras, Kuala Lumpur","Condominium For Sale, listed 5 hours ago",550,2,1,Freehold,https://www.mudah.my/2r1b-freehold-condo-beside-mrt-0-depo-walk-to-shop-mall-110817814.htm,Timeout
"RM 510,000","PV18 Residence, Setapak","Service Residence For Sale, listed 5 hours ago","1,021",3,2,Leasehold,https://www.mudah.my/pv18-brand-new-below-market-investment-setapak-109324874.htm,"Parking, Security, Lift, Playground, Sauna, Multipurpose hall"
"RM 335,000","Miharja Condominium, Cheras","Condominium For Sale, listed 5 hours ago",960,3,2,Leasehold,https://www.mudah.my/miharja-condo-investment-near-lrt-mrt-strategic-location-cheras-109055455.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Club house, Jogging Track"
"RM 430,000","Villaria @ Bukit Antarabangsa, Ampang","Condominium For Sale, listed 5 hours ago","1,210",3,2,Leasehold,https://www.mudah.my/villaria-condominium-bukit-antarabangsa-kuala-lumpur-111270998.htm,"Parking, Security, Swimming Pool, Sauna, Barbeque area, Jogging Track, Tennis Court, Squash Court"
"RM 263,000","Axis Residence, Ampang","Service Residence For Sale, listed 5 hours ago",551,1,1,Leasehold,https://www.mudah.my/walk-to-lrt-axis-residence-axis-crown-ampang-cheras-selangor-110497313.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Jogging Track"
"RM 480,000","Bangsar South, Kuala Lumpur","Condominium For Sale, listed 5 hours ago",890,3,2,Freehold,https://www.mudah.my/best-stay-freehold-next-mrt3-full-furnish-low-den-3r2b-near-midvalley-111271042.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court"
"RM 310,000","Puncak Banyan, Cheras","Condominium For Sale, listed 5 hours ago",807,3,2,Freehold,https://www.mudah.my/actual-price-puncak-banyan-condo-ucsi-cheras-0-depo-100-loan-lppsa-111255016.htm,"Parking, Security, Lift, Swimming Pool, Playground, Minimart, Multipurpose hall, Jogging Track"
"RM 420,000","TAR Villa, Setapak","Condominium For Sale, listed 5 hours ago",998,3,2,Freehold,https://www.mudah.my/tar-villa-apartment-998sf-3r2b-basic-wangsa-maju-111270776.htm,"Parking, Security, Lift, Playground, Barbeque area, Minimart"
"RM 310,000","Sri Pelangi Condominium, Setapak","Condominium For Sale, listed 5 hours ago",937,3,2,Freehold,https://www.mudah.my/sri-pelangi-condo-937sf-3r2b-renovated-setapak-109740377.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Tennis Court"
"RM 495,000","Villa Wangsamas, Wangsa Maju","Condominium For Sale, listed 5 hours ago","1,267",3,2,Freehold,https://www.mudah.my/murah-2-parking-villa-wangsamas-condominium-wangsa-maju-for-sale-111100894.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Minimart, Jogging Track"
"RM 408,000","Tiara Faber, Taman Desa","Condominium For Sale, listed 5 hours ago","1,250",3,2,Freehold,https://www.mudah.my/freehold-murah-tiara-fabre-condominium-taman-desa-kl-for-sale-109718022.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Club house, Jogging Track, Tennis Court, Squash Court"
"RM 359,000","M Azura, Wangsa Maju","Apartment For Sale, listed 5 hours ago","1,000",4,2,Leasehold,https://www.mudah.my/top-developer-kl-wangsa-maju-mrt-below-market-price-klcc-kl-city-110976909.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track"
"RM 378,000","M Astra @ Setapak, Setapak","Service Residence For Sale, listed 5 hours ago","1,045",4,2,Leasehold,https://www.mudah.my/m-astra-below-market-kl-city-klcc-setapak-wangsa-maju-top-10-developer-99871957.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Multipurpose hall, Club house"
"RM 450,000","Suasana Lumayan, Cheras","Condominium For Sale, listed 5 hours ago","1,142",4,2,Leasehold,https://www.mudah.my/paling-murah-suasana-lumayan-condominium-bandar-sri-permaisuri-cheras-111270840.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court"
"RM 730,000","Waltz Residences, Old Klang Road","Condominium For Sale, listed 5 hours ago","1,087",4,2,Freehold,https://www.mudah.my/residensi-waltz-oug-kl-3-1-bedrooms-unit-111270830.htm,"Parking, Security, Lift, Swimming Pool, Gymnasium, Multipurpose hall, Jogging Track"
"RM 689,000","Irama Wangsa, Wangsa Maju","Condominium For Sale, listed 5 hours ago","1,206",3,2,Freehold,https://www.mudah.my/wangsa-maju-irama-wangsa-condo-freehold-low-density-trendy-design-111270725.htm,"Parking, Security, Swimming Pool, Playground, Barbeque area, Multipurpose hall, Club house"
"RM 3,700,000","Four Seasons Place, KLCC","Service Residence For Sale, listed 5 hours ago","1,345",3,2,Freehold,https://www.mudah.my/5-star-luxury-four-seasons-kl-private-residence-next-to-kl-city-centre-111270803.htm,"Parking, Security, Swimming Pool, Gymnasium"
"RM 340,000","Cheras, Kuala Lumpur","Condominium For Sale, listed 5 hours ago",700,3,2,Leasehold,https://www.mudah.my/pemaisuri-cheras-klcc-view-below-market-ktm-lrt-mrt-rm1500-monthly-111196973.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court"
"RM 340,000","Casa Idaman, Sentul","Condominium For Sale, listed 5 hours ago","1,007",3,2,Leasehold,https://www.mudah.my/casa-idaman-condo-1007sf-3r2b-renovated-sentul-106976033.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Barbeque area, Multipurpose hall"
"RM 435,000","Midfields 2, Sungai Besi","Condominium For Sale, listed 5 hours ago","1,111",3,2,Leasehold,https://www.mudah.my/midfields-kl-condo-sungai-besi-kuchai-lama-best-location-111139692.htm,"Parking, Security, Lift, Swimming Pool, Playground, Barbeque area, Jogging Track"
"RM 749,000","D'Rapport Residences, Ampang","Service Residence For Sale, listed 5 hours ago","1,108",2,2,Leasehold,https://www.mudah.my/d-rapport-100-full-loan-0-deposit-111270611.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Tennis Court"
"RM 690,000","G Residence (Desa Pandan), Desa Pandan","Service Residence For Sale, listed 5 hours ago","1,090",3,2,Leasehold,https://www.mudah.my/g-residence-condo-desa-pandan-kl-110487019.htm,"Parking, Security, Lift, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court"
"RM 500,000","Platinum Lake PV 20, Setapak","Condominium For Sale, listed 5 hours ago","1,600",3,2,Leasehold,https://www.mudah.my/pv-20-condo-1600sf-3r2b-basic-setapak-110694083.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Minimart, Club house"
"RM 730,000","Saville @ The Park Bangsar, Bangsar South","Condominium For Sale, listed 6 hours ago","1,253",3,2,Freehold,https://www.mudah.my/saville-the-park-bangsar-south-111270561.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Minimart, Tennis Court"
"RM 355,000","Vista Saujana, Kepong","Condominium For Sale, listed 6 hours ago",988,3,2,Leasehold,https://www.mudah.my/vista-saujana-kepong-for-sale-111270242.htm,"Parking, Security, Lift, Swimming Pool, Playground, Barbeque area, Minimart, Tennis Court"
"RM 215,000","Vista Magna, Kepong","Apartment For Sale, listed 6 hours ago",650,3,2,Leasehold,https://www.mudah.my/renovated-flat-for-sale-at-kepong-111270231.htm,"Parking, Security, Playground, Gymnasium, Barbeque area, Minimart"
"RM 880,000","Seri Riana Residence, Wangsa Maju","Condominium For Sale, listed 6 hours ago","1,755",4,4,Leasehold,https://www.mudah.my/seri-riana-residence-below-mv-4r4b3cp-spacious-brand-new-unit-in-wm-111270305.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Club house, Jogging Track, Tennis Court, Squash Court"
"RM 210,000","Bukit OUG Condominium, Bukit Jalil","Condominium For Sale, listed 6 hours ago",775,2,1,Freehold,https://www.mudah.my/bukit-oug-condominium-775sqft-2r1b-facing-open-freehold-111270433.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Minimart, Jogging Track, Tennis Court, Squash Court"
"RM 630,000","Trinity Aquata, Sungai Besi","Condominium For Sale, listed 5 days ago","1,216",3,2,Freehold,https://www.mudah.my/full-furnish-freehold-at-kl-south-trinity-aquata-condominum-111209070.htm,"Parking, Security, Swimming Pool, Gymnasium, Jogging Track"
"RM 400,000","KLCC, Kuala Lumpur","New Service Residence For Sale, listed 4 hours ago",668,2,1,Freehold,https://www.mudah.my/klcc-2-bedroom-grr-up-to-16-fully-furnished-guaranteed-rental-111100408.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court"
"RM 318,000","Menara Alpha, Wangsa Maju","Condominium For Sale, listed 1 day ago",971,3,2,Leasehold,https://www.mudah.my/menara-alpha-condo-wangsa-maju-walking-distance-lrt-wangsa-maju-111253371.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart"
"RM 320,000","MH Platinum 3 Residence, Setapak","Condominium For Sale, listed 6 hours ago",650,2,2,Freehold,https://www.mudah.my/kl-setapak-2r2b-freehold-near-mrt-below-market-v-110574914.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Jogging Track, Squash Court"
"RM 480,000","Platinum Lake PV 20, Setapak","Condominium For Sale, listed 6 hours ago","1,300",4,2,Leasehold,https://www.mudah.my/sale-pv20-platinum-lake-condominium-setapak-kuala-lumpur-111270063.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Minimart, Club house"
"RM 245,000","Seri Cendekia, Cheras","Condominium For Sale, listed 6 hours ago",980,3,2,Leasehold,https://www.mudah.my/actual-price-seri-cendekia-condo-ucsi-cheras-lppsa-980sf-100-fuloan-111168792.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Jogging Track"
"RM 285,000","Sentul Utama Condominium, Sentul","Condominium For Sale, listed 6 hours ago",871,3,2,Leasehold,https://www.mudah.my/promotion-sentul-utama-condo-sentul-100-full-loan-0-deposit-109427748.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Club house, Jogging Track"
"RM 9,500,000","Four Seasons Place, KLCC","Service Residence For Sale, listed 6 hours ago","2,885",3,3,Freehold,https://www.mudah.my/luxury-four-seasons-kl-private-residence-jalan-ampang-kl-city-centre-111270091.htm,"Parking, Security, Swimming Pool, Gymnasium"
"RM 570,000","Pantai Panorama, Pantai","Condominium For Sale, listed 6 hours ago","1,249",2,2,Freehold,https://www.mudah.my/fully-furnished-pantai-panorama-condo-1249sf-bangsar-south-freehold-101365757.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Tennis Court, Squash Court"
"RM 750,000","Irama Wangsa, Wangsa Maju","Condominium For Sale, listed 6 hours ago","1,378",4,2,Freehold,https://www.mudah.my/irama-wangsa-maju-freehold-fera-lexa-sunway-avila-2-parking-for-sale-111269893.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track"
"RM 122,000","Kuchai Jaya Flat, Kuchai Lama","Apartment For Sale, listed 6 hours ago",520,2,1,Leasehold,https://www.mudah.my/tingkat-3-flat-taman-kuchai-jaya-100-loan-below-harga-kuchai-lama-107273069.htm,"Minimart, Jogging Track"
"RM 260,000","Bandar Baru Sentul Flat, Sentul","Flat For Sale, listed 6 hours ago",560,2,1,Leasehold,https://www.mudah.my/ground-floor-flat-bandar-baru-sentul-kl-walking-distance-to-lrt-sentul-111269878.htm,"Parking, Playground, Minimart"
"RM 355,000","Residensi Alam Damai (PR1MA @ Alam Damai), Cheras","Apartment For Sale, listed 6 hours ago",936,3,2,Leasehold,https://www.mudah.my/full-loan-residensi-prima-alam-damai-cheras-kuala-lumpur-111269869.htm,"Parking, Security, Lift, Playground, Multipurpose hall"
"RM 550,000","Suasana Lumayan, Cheras","Condominium For Sale, listed 6 hours ago","1,360",4,2,Leasehold,https://www.mudah.my/suasana-lumayan-condo-bandar-seri-permaisuri-cheras-kl-111081849.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall"
"RM 825,000","The Elements, Ampang","Service Residence For Sale, listed 6 hours ago","1,570",3,3,Freehold,https://www.mudah.my/freehold-1570sqft-the-elements-jalan-ampang-good-condition-for-sale-111269851.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Multipurpose hall, Jogging Track"
"RM 520,000","Endah Promenade, Sri Petaling","Condominium For Sale, listed 6 hours ago","1,279",3,3,Leasehold,https://www.mudah.my/endah-promenade-condo-100-loan-back-sri-petaling-lrt-station-100266126.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Squash Court"
"RM 1,388,888","Bukit Bintang, Kuala Lumpur","Service Residence For Sale, listed 6 hours ago","1,328",3,2,Freehold,https://www.mudah.my/bukit-bintang-kl-city-centre-corner-klcc-to-pavilion-to-trx-lrt-mrt-111186541.htm,"Parking, Security, Lift, Swimming Pool, Gymnasium, Multipurpose hall, Club house"
"RM 930,000","Kiaramas Sutera, Mont Kiara","Condominium For Sale, listed 6 hours ago","1,900",3,3,Freehold,https://www.mudah.my/big-size-kiaramas-sutera-mont-kiara-kuala-lumpur-111269813.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Jogging Track, Tennis Court, Squash Court"
"RM 460,000","The Holmes 2, Cheras","Condominium For Sale, listed 6 hours ago",943,3,2,Leasehold,https://www.mudah.my/the-holmes-2-bandar-sri-permaisuri-cheras-kuala-lumpur-111269811.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Multipurpose hall, Jogging Track"
"RM 245,000","Rampai Court, Wangsa Maju","Apartment For Sale, listed 6 hours ago",592,2,1,Freehold,https://www.mudah.my/full-loan-level-1-rampai-court-apartment-taman-sri-ramai-setapak-109301140.htm,"Parking, Security, Playground, Barbeque area"
"RM 370,000","Bukit Awansari (OG Court), Old Klang Road","Condominium For Sale, listed 6 hours ago","1,100",3,2,Freehold,https://www.mudah.my/freehold-1100sqft-og-court-jalan-awan-jawa-jalan-klang-lama-109331733.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Minimart, Multipurpose hall"
"RM 1,000,000","Binjai 8 Premium SOHO, KLCC","Service Residence For Sale, listed 6 hours ago","1,033",2,2,Freehold,https://www.mudah.my/freehold-binjai-8-service-apartment-close-to-suria-klcc-111269508.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Minimart"
"RM 595,000","Rica Residence Sentul, Sentul","Service Residence For Sale, listed 6 hours ago",915,2,2,Freehold,https://www.mudah.my/exclusive-fully-furnished-unit-for-sale-at-rica-residence-sentul-111269505.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Jogging Track"
"RM 598,000","The Leafz, Sungai Besi","Service Residence For Sale, listed 6 hours ago","1,025",2,2,Freehold,https://www.mudah.my/100-loan-the-leafz-condo-1025-sqf-kuchai-lama-salak-south-garden-110362847.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track"
"RM 295,000","Perdana Puri, Kepong","Apartment For Sale, listed 6 hours ago",904,3,2,Freehold,https://www.mudah.my/fully-reno-perdana-puri-apartment-100-loan-desa-aman-puri-kepong-110362947.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Jogging Track"
"RM 530,000","Villa Orkid, Segambut","Condominium For Sale, listed 6 hours ago","1,644",4,3,Freehold,https://www.mudah.my/villa-orkid-condominium-bukit-prima-pelangi-segambut-dalam-for-sale-110496295.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Jogging Track"
"RM 190,000","Bandar Tasik Selatan (Low Cost), Cheras","Apartment For Sale, listed 6 hours ago",650,3,2,Leasehold,https://www.mudah.my/blok-f-pangsapuri-bandar-tasik-selatan-fully-renovated-sungai-besi-97750618.htm,"Parking, Security, Lift, Playground, Minimart, Multipurpose hall, Jogging Track"
"RM 145,000","Cheras Ria, Cheras","Flat For Sale, listed 7 hours ago",570,3,1,Freehold,https://www.mudah.my/flat-cheras-ria-freehold-100-loan-fully-reno-taman-cheras-utama-104297638.htm,"Parking, Lift, Playground, Minimart, Jogging Track"
"RM 520,000","The Pano, Jalan Ipoh","Service Residence For Sale, listed 7 hours ago",829,2,2,Freehold,https://www.mudah.my/residensi-pano-batu-3-2-bedrooms-unit-111269599.htm,"Parking, Security, Lift, Playground, Gymnasium, Barbeque area, Multipurpose hall"
"RM 185,000","Iris Apartment (Taman Desa), Taman Desa","Apartment For Sale, listed 7 hours ago",650,2,2,Leasehold,https://www.mudah.my/iris-apartment-fully-reno-100-loan-rumah-corner-taman-desa-107273072.htm,"Parking, Security, Lift, Playground, Minimart, Multipurpose hall, Jogging Track"
"RM 380,000","Cengal Condominium, Cheras","Condominium For Sale, listed 7 hours ago",922,3,2,Leasehold,https://www.mudah.my/cheapest-nice-reno-fully-furnished-cengal-condo-cheras-kl-for-sale-109547833.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Minimart, Multipurpose hall, Club house"
